ndMailleX;582
ndMailleY;800
Xmin;933225
Ymin;2289875
Pdm;25

IndiceMailleY;IndiceMailleX;Station1;PPC1;Station2;PPC2;Station3;PPC3;Station4;PPC4;...;
521;353;26;0
522;196;13;0
522;202;13;0
522;206;13;0
522;210;13;0
522;211;13;0
522;215;13;0
522;246;21;0
522;258;21;0
522;260;21;0
522;265;21;0
522;272;21;0
522;275;21;0
522;318;26;0
522;320;26;0
522;472;29;0
523;125;8;0
523;198;13;0
523;202;13;0
523;204;13;0
523;205;13;0
523;207;13;0
523;209;13;0
523;212;13;0
523;215;13;0
523;241;21;0
523;243;21;0
523;268;21;0
523;275;21;0
523;278;26;0
523;279;26;0
524;193;13;0
524;200;13;0
524;201;13;0
524;245;21;0
524;249;21;0
524;252;21;0
524;258;21;0
524;259;21;0
524;260;21;0
524;276-1;;;0
524;279;26;0
524;280;26;0
524;294;26;0
524;326;26;0
524;347;26;0
525;136;8;0
525;171;14;0
525;188;13;0
525;210;13;0
525;211;13;0
525;212;13;0
525;237;21;0
525;239;21;0
525;245;21;0
525;259;21;0
525;268;21;0
525;269;21;0
525;276-1;;;0
525;277;26;0
525;279;26;0
525;281;26;0
525;282;26;0
525;312;26;0
526;185;13;0
526;190;13;0
526;199;13;0
526;206;13;0
526;208;13;0
526;209;13;0
526;216;13;0
526;232;21;0
526;247;21;0
526;250;21;0
526;261;21;0
526;266;21;0
526;274;21;0
526;285;26;0
526;308;26;0
527;200;13;0
527;204;13;0
527;208;13;0
527;231;21;0
527;242;21;0
527;245;21;0
527;252;21;0
527;263;21;0
527;276-1;;;0
527;283;26;0
527;289;26;0
527;299;26;0
527;316;26;0
528;199;13;0
528;215;13;0
528;231;21;0
528;234;21;0
528;239;21;0
528;240;21;0
528;241;21;0
528;243;21;0
528;249;21;0
528;252;21;0
528;262;21;0
528;270;21;0
528;271;21;0
528;272;21;0
528;273;21;0
528;288;26;0
528;292;26;0
528;303;26;0
528;379;26;0
529;201;13;0
